candidate,frequency_hz,gain_real,gain_imag
A75,10901.844923851339,-5.999770138363433,0.03745082134619633
A75,11220.184543019699,-5.999756295574886,0.03854431619664849
A75,11547.819846894648,-5.999741632619172,0.039669733658376345
A75,11885.022274370254,-5.999726100906826,0.040828005165715275
A75,12232.071190499388,-5.99970964897032,0.04202008928620525
A75,12589.254117941748,-5.999692222293633,0.04324697250701882
A75,12956.866975170273,-5.999673763131772,0.0445096700438241
A75,13335.21432163332,-5.999654210319624,0.04580922667268977
A75,13724.609610075704,-5.999633499069415,0.04714671758565182
A75,14125.37544622763,-5.9996115607563425,0.04852324927057866
A75,14537.843856076708,-5.999588322691376,0.04993996041597957
A75,14962.356560944427,-5.999563707880705,0.051398022841419484
A75,15399.265260595015,-5.999537634770952,0.05289864245421351
A75,15848.931924611234,-5.999510016979333,0.054443060233088904
A75,16311.729092278485,-5.99948076300781,0.05603255323951394
A75,16788.040181225708,-5.999449775940473,0.05766843565740803
A75,17278.259805078742,-5.999416953122848,0.05935205986195556
A75,17782.79410038934,-5.999382185822464,0.06108481751826381
A75,18302.061063110676,-5.999345358869235,0.06286814071061002
A75,18836.490894898125,-5.999306350274643,0.0647035031030384
A75,19386.5263595222,-5.999265030828423,0.06659242113207553
A75,19952.623149688927,-5.999221263671464,0.06853645523234352
A75,20535.250264571598,-5.999174903843469,0.07053721109585613
A75,21134.89039836661,-5.999125797803933,0.07259634096579332
A75,21752.040340195374,-5.999073782924865,0.0747155449655547
A75,22387.21138568355,-5.999018686953568,0.07689657246389583
A75,23040.929760558614,-5.9989603274437995,0.07914122347695762
A75,23713.737056616716,-5.998898511153296,0.08145135010799635
A75,24406.19068041997,-5.998833033405886,0.08382885802562737
A75,25118.864315095976,-5.998763677415988,0.08627570798138744
A75,25852.348395622088,-5.99869021357334,0.08879391736741862
A75,26607.250597988284,-5.998612398685562,0.09138556181506795
A75,27384.19634264381,-5.998529975176271,0.09405277683519019
A75,28183.829312644742,-5.99844267023584,0.09679775950091773
A75,29006.81198693175,-5.998350194922424,0.09962277017365888
A75,29853.826189179817,-5.998252243210003,0.10253013427304729
A75,30725.573652674695,-5.998148490980574,0.10552224409155339
A75,31622.77660168403,-5.998038594957158,0.10860156065442873
A75,32546.17834980483,-5.997922191574171,0.11177061562562032
A75,33496.54391578302,-5.997798895781601,0.11503201326025117
A75,34474.6606573152,-5.997668299779049,0.11838843240420865
A75,35481.33892335782,-5.99752997167561,0.12184262854133143
A75,36517.41272548406,-5.997383454071397,0.12539743588861638
A75,37583.740428844714,-5.997228262556,0.12905576953979433
A75,38681.20546330552,-5.99706388411927,0.13282062765754138
A75,39810.71705535004,-5.996889775469228,0.13669509371449387
A75,40973.210981354474,-5.996705361251938,0.14068233878313613
A75,42169.650342858564,-5.996510032167504,0.14478562387450114
A75,43401.02636447473,-5.9963031429764415,0.1490083023255014
A75,44668.35921509667,-5.996084010390076,0.15335382223455207
A75,45972.69885308759,-5.995851910838316,0.15782572894498204
A75,47315.125896148435,-5.995606078107906,0.16242766757555097
A75,48696.75251658671,-5.995345700843818,0.16716338559718122
A75,50118.723362727644,-5.995069919905939,0.17203673545478484
A75,51582.216507230994,-5.994777825573047,0.17705167723282547
A75,53088.44442309928,-5.994468454585327,0.18221228136296444
A75,54638.65498818588,-5.994140787016567,0.18752273137185038
A75,56234.13251903538,-5.993793742966305,0.1929873266667603
A75,57876.19883491255,-5.993426179062141,0.1986104853564444
A75,59566.21435290155,-5.99303688476151,0.20439674710410663
A75,61305.579214982594,-5.992624578441992,0.21035077600901667
A75,63095.734448019866,-5.992187903268463,0.21647736351275088
A75,64938.16315762169,-5.991725422824941,0.22278143132552464
A75,66834.39175686204,-5.991235616498306,0.22926803436748738
A75,68785.99123088135,-5.990716874600545,0.23594236371920893
A75,70794.5784384144,-5.9901674932153925,0.24280974957487328
A75,72861.81745132341,-5.989585668754755,0.2498756641909321
A75,74989.42093324625,-5.988969492209481,0.25714572482212134
A75,77179.15155850194,-5.988316943078392,0.2646256966358223
A75,79432.82347242888,-5.987625882958873,0.2723214955947576
A75,81752.30379436575,-5.986894048781388,0.2802391912968966
A75,84139.5141645203,-5.986119045669868,0.28838500976028525
A75,86596.43233600735,-5.985298339408759,0.2967653361391821
A75,89125.0938133754,-5.984429248497235,0.30538671735651113
A75,91727.59353897884,-5.983508935769987,0.314255864636085
A75,94406.08762859325,-5.982534399563376,0.32337965591639883
A75,97162.79515771156,-5.981502464405095,0.3327651381259993
A75,100000.00000000097,-5.980409771204672,0.34241952929847275
A75,102920.05271944383,-5.97925276692142,0.35235022050297277
A75,105925.37251772993,-5.978027693686049,0.3625647775639459
A75,109018.44923851384,-5.976730577351147,0.37307094254120143
A75,112201.84543019746,-5.975357215445626,0.383876634938831
A75,115478.19846894697,-5.973903164507475,0.3949899526085845
A75,118850.22274370304,-5.972363726768824,0.40641917231019603
A75,122320.71190499439,-5.970733936167228,0.4181727498878216
A75,125892.541179418,-5.969008543656669,0.4302593200181404
A75,129568.66975170327,-5.967182001791969,0.4426876954818017
A75,133352.1432163338,-5.965248448560446,0.45546686590576746
A75,137246.09610075763,-5.963201690434962,0.46860599591964575
A75,141253.7544622769,-5.961035184623158,0.4821144226643566
A75,145378.4385607677,-5.958742020488617,0.49600165258641576
A75,149623.56560944492,-5.956314900120827,0.5102773574456908
A75,153992.65260595083,-5.953746118029702,0.5249513694585136
A75,158489.31924611304,-5.951027539961009,0.540033675493538
A75,163117.29092278559,-5.948150580775735,0.5555344102264079
A75,167880.40181225786,-5.945106181432162,0.5714638481605168
A75,172782.59805078822,-5.94188478502017,0.5878323944059112
A75,177827.94100389423,-5.9384763118570385,0.604650574105585
A75,183020.61063110761,-5.93487013364062,0.6219290203889263
A75,188364.90894898213,-5.931055046663688,0.6396784607239715
A75,193865.26359522287,-5.927019244100456,0.6579097015315656
A75,199526.23149689016,-5.9227502873833675,0.6766336109155775
A75,205352.5026457169,-5.91823507669751,0.6958610993542081
A75,211348.90398366703,-5.913459820629604,0.7156030981880175
A75,217520.4034019547,-5.908410005020163,0.735870535730822
A75,223872.11385683648,-5.903070361080124,0.7566743108200198
A75,230409.29760558717,-5.897424832847778,0.7780252636133765
A75,237137.37056616822,-5.891456544078014,0.7999341434298898
A75,244061.90680420081,-5.885147764674108,0.8224115734232689
A75,251188.64315096088,-5.878479876792445,0.8454680118678995
A75,258523.48395622204,-5.871433340773025,0.8691137098291503
A75,266072.505979884,-5.863987661071482,0.893358664982458
A75,273841.96342643927,-5.856121352409204,0.9182125713416691
A75,281838.29312644864,-5.84781190634725,0.9436847646463432
A75,290068.11986931873,-5.839035758590802,0.9697841631652
A75,298538.26189179946,-5.829768257298173,0.9965192036619719
A75,307255.7365267483,-5.819983632748044,1.0238977722779632
A75,316227.7660168417,-5.809654968746605,1.0519271300885895
A75,325461.7834980498,-5.798754176202301,1.080613833099936
A75,334965.4391578317,-5.787251969348077,1.109963646465025
A75,344746.6065731536,-5.775117845128205,1.1399814527146501
A75,354813.3892335798,-5.762320066342738,1.1706711538250476
A75,365174.1272548422,-5.748825649175804,1.2020355669700642
A75,375837.4042884488,-5.73460035580572,1.234076313844711
A75,386812.054633057,-5.719608692849884,1.2667937034908545
A75,398107.1705535022,-5.703813916458777,1.3001866086095184
A75,409732.10981354665,-5.687178044932937,1.3342523354073563
A75,421696.5034285876,-5.669661879805863,1.3689864871010526
A75,434010.26364474936,-5.651225036367343,1.404382821282919
A75,446683.59215096885,-5.631825984701031,1.4404331014594403
A75,459726.9885308781,-5.6114221023137905,1.4771269431751866
A75,473151.2589614866,-5.589969739517309,1.5144516552693892
A75,486967.5251658694,-5.567424298708504,1.5523920769399362
A75,501187.23362727877,-5.543740328783805,1.5909304114608558
A75,515822.16507231235,-5.518871635872916,1.6300460575535975
A75,530884.4442309953,-5.492771411591795,1.6697154396011349
A75,546386.5498818613,-5.465392379990325,1.7099118380921892
A75,562341.3251903565,-5.436686964318265,1.750605221892509
A75,578761.9883491283,-5.406607474649698,1.7917620841588258
A75,595662.1435290184,-5.375106317274153,1.8333452839314168
A75,613055.7921498289,-5.342136226683267,1.875313895694899
A75,630957.3444802017,-5.307650520712176,1.9176230694019067
A75,649381.63157622,-5.271603379250275,1.9602239037092906
A75,668343.9175686237,-5.2339501466248946,2.003063335381583
A75,687859.9123088169,-5.194647657449456,2.046084048018784
A75,707945.7843841475,-5.153654585392016,2.0892244034529575
A75,728618.1745132377,-5.110931813887795,2.1324183992948837
A75,749894.2093324661,-5.066442827383425,2.1755956562226126
A75,771791.5155850231,-5.020154121180621,2.2186814386466027
A75,794328.2347242925,-4.972035627425987,2.2615967123819742
A75,817523.0379436614,-4.922061154209879,2.304258242869683
A75,841395.141645207,-4.870208834162865,2.346578737331887
A75,865964.3233600776,-4.816461578284386,2.3884670339681486
A75,891250.9381337581,-4.760807530172695,2.4298283409598542
A75,917275.9353897927,-4.703240515209279,2.47056452757498
A75,944060.8762859369,-4.643760478680533,2.510574469083056
A75,971627.9515771201,-4.582373906332214,2.549754446510451
A75,1000000.0000000144,-4.5190942203895075,2.5879986014506082
A75,1029200.527194443,-4.453942143771779,2.6251994452562233
A75,1059253.7251773044,-4.38694602499862,2.661248420935024
A75,1090184.4923851436,-4.318142116155285,2.696036514961535
A75,1122018.4543019799,-4.247574796500253,2.7294549151585716
A75,1154781.984689475,-4.175296734408328,2.761395709544315
A75,1188502.2274370359,-4.101368980890517,2.791752619921528
A75,1223207.1190499496,-4.025860988585347,2.8204217628446937
A75,1258925.4117941859,-3.9488505509156706,2.847302429485453
A75,1295686.6975170388,-3.8704236572226924,2.8722978749843784
A75,1333521.432163344,-3.790674260884685,2.8953161070165887
A75,1372460.9610075825,-3.709703958863822,2.916270662668505
A75,1412537.5446227754,-3.6276215826289477,2.9350813622570593
A75,1453784.3856076836,-3.544542702091169,2.9516750285613917
A75,1496235.6560944559,-3.4605890458294204,2.9659861599584536
A75,1539926.526059515,-3.3758878426626984,2.9779575463548325
A75,1584893.1924611374,-3.2905710912310364,2.9875408173853497
A75,1631172.909227863,-3.204774765877147,2.9946969133009773
A75,1678804.0181225857,-3.118637968533729,2.999396470125513
A75,1727825.9805078898,-3.032302037560604,3.0016201120686947
A75,1778279.41003895,-2.9459096255171833,3.0013586458307526
A75,1830206.106311084,-2.8596037585392344,2.998613153157043
A75,1883649.0894898295,-2.773526890480595,2.9933949799324098
A75,1938652.6359522373,-2.6878199650905645,2.985725622026473
A75,1995262.3149689105,-2.602621499267811,2.9756365099877513
A75,2053525.026457178,-2.518066700000062,2.9631686966257034
A75,2113489.0398366796,-2.4342866267308585,2.948372453190029
A75,2175204.0340195564,-2.3514074098767557,2.931306781480102
A75,2238721.1385683743,-2.2695495349202113,2.9120388505750063
A75,2304092.9760558815,-2.1888272000087214,2.890643367965876
A75,2371373.705661692,-2.109347753440553,2.867201895792327
A75,2440619.0680420185,-2.031211215665532,2.841802123372323
A75,2511886.4315096196,-1.9545098887772263,2.814537107579499
A75,2585234.8395622317,-1.8793280547378275,2.785504492576197
A75,2660725.059798852,-1.8057417619780747,2.754805720192015
A75,2738419.6342644054,-1.733818698495666,2.72254524174622
A75,2818382.931264499,-1.6636181481913688,2.6888297414
A75,2900681.1986932005,-1.5951910259956483,2.653767380282121
A75,2985382.618918008,-1.5285799863204568,2.617467069627387
A75,3072557.365267497,-1.46381959855405,2.5800377800698118
A75,3162277.6601684312,-1.4009365827002451,2.541587893072414
A75,3254617.8349805125,-1.3399500978606733,2.502224599318982
A75,3349654.391578332,-1.2808720760274543,2.462053347717747
A75,3447466.065731551,-1.2237075936041388,2.421177347539829
A75,3548133.8923358135,-1.168455273186198,2.379697125162235
A75,3651741.272548438,-1.1151077083709793,2.3377101358928414
A75,3758374.042884505,-1.063651904733278,2.295310430482986
A75,3868120.546330587,-1.0140697305474267,2.2525883751408773
A75,3981071.70553504,-0.966338371369955,2.2096304232156045
A75,4097321.0981354844,-0.9204307831493298,2.1665189361278108
A75,4216965.034285894,-0.8763161391543315,2.1233320507336533
A75,4340102.636447512,-0.8339602665971609,2.0801435899096967
A75,4466835.921509706,-0.7933260694626294,2.037023012968081
A75,4597269.885308799,-0.7543739346242332,1.9940354023094193
A75,4731512.589614885,-0.7170621189105348,1.951241482693312
A75,4869675.251658713,-0.6813471153064413,1.9086976694862328
A75,5011872.336272808,-0.6471839969667217,1.8664561423156725
A75,5158221.650723144,-0.6145267381666368,1.8245649406793172
A75,5308844.442309974,-0.5833285117079415,1.783068078197982
A75,5463865.498818635,-0.5535419626525834,1.7420056723949806
A75,5623413.251903587,-0.5251194585604063,1.7014140870947811
A75,5787619.883491306,-0.4980133166594888,1.6613260847398956
A75,5956621.435290207,-0.4721760085957033,1.6217709861662648
A75,6130557.921498313,-0.4475603435865716,1.5827748356282139
A75,6309573.444802041,-0.42411963092577826,1.5443605690446114
A75,6493816.315762226,-0.401807822908811,1.5065481837353496
A75,6683439.175686263,-0.38057963930336747,1.4693549080678163
A75,6878599.123088196,-0.3603906745485364,1.432795369687039
A75,7079457.843841503,-0.34119748888309515,1.396881761171278
A75,7286181.745132405,-0.32295768461142776,1.3616240021492982
A75,7498942.093324691,-0.3056299687013226,1.327029897073342
A75,7717915.155850261,-0.2891742028831782,1.2931052879957978
A75,7943282.347242957,-0.2735514423845319,1.2598542018374355
A75,8175230.379436647,-0.25872396438760165,1.22727899175142
A75,8413951.416452102,-0.24465528724699126,1.1953804722982029
A75,8659643.23360081,-0.2313101814506467,1.1641580482502287
A75,8912509.381337617,-0.2186546732438065,1.1336098369064695
A75,9172759.353897963,-0.20665604178226518,1.1037327839021478
A75,9440608.762859406,-0.19528281061232128,1.0745227725207196
A75,9716279.51577124,-0.18450473422224736,1.0459747266069102
A75,10000000.000000184,-0.17429278034376677,1.0180827071864742
A75,10292005.271944473,-0.16461910862984286,0.9908400029620037
A75,10592537.251773085,-0.15545704627598533,0.9642392148622466
A75,10901844.923851479,-0.14678106110200262,0.9382723348587777
A75,11220184.543019842,-0.13856673255896687,0.9129308192680798
A75,11547819.846894797,-0.13079072108101858,0.8882056567808068
A75,11885022.274370406,-0.12343073615571143,0.8640874314562776
A75,12232071.190499544,-0.11646550344735984,0.840566380935985
A75,12589254.117941909,-0.10987473126828368,0.8176324501210077
A75,12956866.97517044,-0.1036390766588992,0.7952753405642098
A75,13335214.321633492,-0.09774011130475961,0.7734845558201325
A75,13724609.61007588,-0.09216028749000423,0.7522494429962221
A75,14125375.446227811,-0.08688290425880685,0.7315592307344183
A75,14537843.856076894,-0.08189207393337324,0.7114030638543974
A75,14962356.560944619,-0.07717268911393096,0.6917700348724749
A75,15399265.260595214,-0.07271039026754438,0.6726492126110408
A75,15848931.924611438,-0.06849153399341631,0.6540296680917953
A75,16311729.092278697,-0.0645031620381838,0.6359004979115982
A75,16788040.181225926,-0.06073297111896566,0.6182508452755829
A75,17278259.80507897,-0.05716928360071763,0.6010699188647514
A75,17782794.100389574,-0.05380101906237704,0.5843470096962176
A75,18302061.063110918,-0.05061766677718073,0.5680715061309589
A75,18836490.894898374,-0.0476092591239904,0.5522329071750736
A75,19386526.359522454,-0.04476634593844288,0.5368208342050884
A75,19952623.14968919,-0.04207996980706959,0.5218250412476505
A75,20535250.264571868,-0.03954164230146324,0.5072354239300535
A75,21134890.398366887,-0.03714332114508669,0.49304202721316637
A75,21752040.34019566,-0.03487738830112512,0.47923505200884625
A75,22387211.385683842,-0.03273662896649373,0.4658048607779517
A75,23040929.760558918,-0.030714211454280126,0.4527419821982087
A75,23713737.05661703,-0.02880366794460311,0.4400371149850886
A75,24406190.680420294,-0.026998876081886277,0.42768113094110244
A75,25118864.315096308,-0.025294041395202995,0.41566507730506635
A75,25852348.39562243,-0.02368368051723112,0.40398017846794454
A75,26607250.597988635,-0.022162605176348736,0.39261783711389353
A75,27384196.34264417,-0.020725906936115732,0.3815696348450359
A75,28183829.31264511,-0.01936894265570345,0.3708273323380887
A75,29006811.98693213,-0.018087320645137735,0.3603828690848506
A75,29853826.189180207,-0.01687688748871026,0.35022836275460306
A75,30725573.652675096,-0.015733715510708846,0.34035610822495677
A75,31622776.601684444,-0.014654090857278073,0.3307585763117049
A75,32546178.34980526,-0.013634502169159912,0.32142841223611907
A75,33496543.915783457,-0.012671629820217098,0.3123584338585803
A75,34474660.65731565,-0.0117623356972908,0.3035416297064977
A75,35481338.92335828,-0.010903653497611989,0.2949711568236351
A75,36517412.72548453,-0.010092779520561495,0.2866403384638477
A75,37583740.4288452,-0.00932706393126377,0.2785426616499643
A75,38681205.463306025,-0.00860400247431084,0.270671774619631
A75,39810717.05535056,-0.007921228616471498,0.26302148417305315
A75,40973210.98135501,-0.0072765060981530485,0.2555857529410983
A75,42169650.34285911,-0.006667721874024821,0.24835869658774634
A75,43401026.3644753,-0.006092879423969208,0.24133458095962204
A75,44668359.21509726,-0.005550092416308378,0.23450781919581856
A75,45972698.8530882,-0.0050375787059233675,0.22787296880757454
A75,47315125.89614906,-0.004553654650665407,0.22142472873898575
A75,48696752.516587354,-0.00409672973009875,0.21515793641584852
A75,50118723.362728305,-0.0036653014513823314,0.20906756479283378
A75,51582216.507231675,-0.003257950527683499,0.20314871940369894
A75,53088444.42309998,-0.002873336315245041,0.19739663542250524
A75,54638654.988186605,-0.0025101924958153415,0.19180667474041982
A75,56234132.51903613,-0.0021673229917998638,0.18637432306470209
A75,57876198.83491332,-0.0018435981020400994,0.1810951870416563
A75,59566214.352902345,-0.0015379508467561818,0.17596499141026598
A75,61305579.21498341,-0.001249373510691528,0.17097957618777548
A75,63095734.44802071,-0.000976914374060102,0.1661348938919072
A75,64938163.15762256,-0.0007196746213862605,0.1614270068002906
A75,66834391.75686294,-0.00047680541883245435,0.15685208425182176
A75,68785991.23088229,-0.00024750515106537714,0.15240639998913072
A75,70794578.43841536,-3.101680916805271e-05,0.14808632954605205
A75,72861817.45132439,0.00017337447846971712,0.14388834767999567
A75,74989420.93324725,0.00036634377993892815,0.13980902585087976
A75,77179151.55850297,0.0005485285655396696,0.13584502974706134
A75,79432823.47242993,0.0007205307923455182,0.13199311685953427
A75,81752303.79436684,0.0008829188741361878,0.12825013410430278
A75,84139514.1645214,0.001036229542892509,0.1246130154932832
A75,86596432.33600849,0.0011809696077305502,0.12107877985425425
A75,89125093.81337658,0.0013176176168383962,0.11764452859968669
A75,91727593.53898005,0.0014466254276817659,0.11430744354404866
A75,94406087.6285945,0.0015684196904806752,0.11106478476997285
A75,97162795.15771285,0.00168340324967862,0.10791388854252228
A75,100000000.0000023,0.001791956467887476,0.10485216527152039
R75,1000.0,-5.999999999999706,0.00024335358584859357
R75,1029.2005271944283,-5.999999999427126,0.0002504596388266349
R75,1059.2537251772892,-5.999999998820613,0.00025777319229579673
R75,1090.1844923851281,-5.999999998178165,0.00026530030537962306
R75,1122.018454301964,-5.9999999974976514,0.000273047214131242
R75,1154.781984689459,-5.999999996776811,0.0002810203366998019
R75,1188.5022274370194,-5.999999996013261,0.00028922627864776975
R75,1223.2071190499325,-5.999999995204467,0.0002976718384234958
R75,1258.9254117941682,-5.999999994347749,0.0003063640129935841
R75,1295.6866975170205,-5.999999993440269,0.0003153100036397241
R75,1333.5214321633252,-5.999999992479014,0.0003245172219247983
R75,1372.4609610075634,-5.999999991460802,0.0003339932958332023
R75,1412.5375446227558,-5.999999990382257,0.00034374607609046186
R75,1453.7843856076636,-5.999999989239805,0.0003537836426673911
R75,1496.2356560944354,-5.99999998802966,0.0003641143114741707
R75,1539.926526059494,-5.999999986747807,0.0003747466412498966
R75,1584.8931924611159,-5.99999998539,0.0003856894406533128
R75,1631.1729092278408,-5.999999983951737,0.00039695177556058753
R75,1678.804018122563,-5.999999982428255,0.0004085429765761967
R75,1727.8259805078665,-5.999999980814497,0.0004204726467631221
R75,1778.279410038926,-5.999999979105119,0.0004327506695987796
R75,1830.2061063110596,-5.999999977294454,0.0004453872171632621
R75,1883.6490894898043,-5.999999975376502,0.00045839275856668116
R75,1938.6526359522113,-5.999999973344903,0.00047177806862259617
R75,1995.2623149688839,-5.999999971192925,0.00048555423677470544
R75,2053.5250264571505,-5.999999968913434,0.0004997326762842045
R75,2113.4890398366515,-5.999999966498875,0.000514325133685418
R75,2175.2040340195276,-5.999999963941242,0.0005293436985175401
R75,2238.721138568345,-5.99999996123206,0.000544800813340548
R75,2304.092976055851,-5.999999958362352,0.0005607092840435808
R75,2371.373705661661,-5.9999999553226,0.0005770822904543287
R75,2440.6190680419863,-5.999999952102735,0.0005939333972582237
R75,2511.8864315095866,-5.999999948692077,0.000611276565236469
R75,2585.2348395621975,-5.999999945079328,0.0006291261628322321
R75,2660.725059798817,-5.999999941252507,0.0006474969780545644
R75,2738.4196342643686,-5.999999937198933,0.0006664042307299303
R75,2818.3829312644616,-5.999999932905172,0.0006858635851114769
R75,2900.681198693162,-5.999999928356989,0.0007058911628565071
R75,2985.3826189179686,-5.999999923539309,0.0007265035563828903
R75,3072.557365267456,-5.999999918436163,0.0007477178426154958
R75,3162.277660168389,-5.999999913030638,0.0007695515971340163
R75,3254.617834980469,-5.999999907304813,0.0007920229087339169
R75,3349.6543915782872,-5.9999999012397085,0.0008151503944125724
R75,3447.466065731505,-5.99999989481523,0.0008389532147929997
R75,3548.133892335766,-5.999999888010073,0.0008634510899979627
R75,3651.741272548389,-5.999999880801688,0.0008886643159876156
R75,3758.3740428844544,-5.99999987316618,0.000914613781374206
R75,3868.120546330535,-5.999999865078239,0.0009413209847277675
R75,3981.0717055349864,-5.999999856511059,0.0009688080523871461
R75,4097.32109813543,-5.999999847436237,0.0009970977567911085
R75,4216.965034285838,-5.999999837823704,0.0010262135353447366
R75,4340.102636447455,-5.999999827641586,0.0010561795098366932
R75,4466.835921509648,-5.999999816856144,0.0010870205064235118
R75,4597.2698853087395,-5.999999805431626,0.0011187620761974025
R75,4731.512589614823,-5.9999997933301605,0.0011514305163546476
R75,4869.67525165865,-5.999999780511641,0.00118505289198213
R75,5011.872336272742,-5.9999997669335725,0.001219657058480002
R75,5158.221650723077,-5.999999752550956,0.001255271684639121
R75,5308.8444423099045,-5.999999737316114,0.0012919262763923334
R75,5463.865498818564,-5.999999721178548,0.0013296512012593014
R75,5623.413251903514,-5.9999997040847735,0.0013684777135051058
R75,5787.61988349123,-5.99999968597813,0.0014084379800334951
R75,5956.62143529013,-5.999999666798605,0.0014495651070361975
R75,6130.557921498234,-5.999999646482616,0.0014918931674203874
R75,6309.57344480196,-5.999999624962831,0.0015354572290370494
R75,6493.816315762142,-5.999999602167913,0.0015802933837335716
R75,6683.439175686176,-5.999999578022313,0.0016264387772546916
R75,6878.599123088107,-5.999999552446001,0.0016739316400165264
R75,7079.457843841412,-5.999999525354195,0.0017228113187791787
R75,7286.181745132311,-5.9999994966571,0.001773118309244195
R75,7498.942093324594,-5.999999466259595,0.0018248942896038364
